Player_ID,Reaction_Time,Accuracy,Headshot_Ratio,Fire_Rate,Movement_Speed,Aim_Smoothness,KDR,Label
N439,227.22973334885705,61.7945571404083,38.77427357054671,6.05535256744731,4.253056328262729,0.8309722014361142,1.2511605281599554,0
N550,201.60881848610885,67.4757303420165,11.883735665456332,6.071897278955097,4.65358897243436,0.8778641502369281,1.155504864270842,0
N491,295.1140702595078,52.405617592280514,24.021201980164467,6.860679101148047,4.221115167541773,0.8119240325791018,0.291969241699253,0
N426,148.68833664455275,40.50612129148978,14.515877169079694,8.07501096109609,4.632672961737483,0.8223155433274969,1.2651410146041857,0
N136,231.19178943906456,46.20679428811663,18.11735615158855,5.95240301129181,4.652645168962993,0.9212404953454348,2.070573204390822,0
C192,48.733163948266565,95.53309865867595,84.04651620473703,19.274365463251183,4.79768437458483,0.9863850764534878,7.211173481501214,1
N055,239.380078375014,69.02013841154762,25.231833424323025,4.957564679889517,4.806397560381846,0.8799413983874135,1.0884089212496693,0
N079,264.2633481552057,61.08286387494809,23.975063984852984,5.2853933424869,4.926880373266375,0.956980823086762,1.8736512920096933,0
N431,183.59433135284948,49.20290548312334,34.885746924203715,4.990487924056807,4.283275483196432,0.9333304571693876,1.8073897463118052,0
N185,274.25481499535954,57.29121356640299,19.733848782309124,7.067731262901984,4.441998631474424,0.8973864830523055,1.5647253640418914,0
N057,265.39050599153046,34.26887469974507,30.28390109374888,7.447470209889033,4.471752491527676,0.8627876638484065,1.680292524428065,0
N943,184.310624107359,56.90307654554236,13.247413710566072,5.146661684449019,4.886052599542917,0.8974157173061056,1.495138806804079,0
N851,194.85601338337185,38.76730561417374,20.93705500020249,6.312701598562138,4.702266107811327,0.7745573367008812,1.440239768086251,0
C164,36.218649222885446,97.97453102961236,83.0602336259582,20.010934900750215,4.922925263119268,0.9903670873081016,5.692638107058046,1
N219,199.61171833980973,66.99048800030721,14.61849106853453,4.298801755165647,4.459302535159482,0.8052435825745637,2.5015312171653354,0
N845,313.6343150221248,58.28257923318801,12.176206317959313,6.050965454702775,4.110105209308227,0.7986595064516331,0.9941863267944236,0
N114,252.36334595686537,49.820381048405046,9.68031243886818,6.994386056424522,4.617883522721095,0.8956551692721604,1.898879186270328,0
N549,173.47621205849404,52.6113585538266,9.0929195135437,4.637299617332866,4.6920706249476645,0.8041560399513595,0.9193356369788144,0
C019,38.14299052423529,98.4816590669522,82.63318996510723,19.271987564720057,4.984927891946209,0.9832959935648048,8.324305980186004,1
C073,46.039842588029934,96.83024004196017,85.82770693648946,21.239064196254517,5.223195029903399,0.9867078804409244,7.786690849805328,1
N175,297.67044065922914,61.36530425644303,36.00077029181462,5.166565646850193,4.203416858210485,0.7778306794872838,1.334383930715725,0
C023,39.51609799410653,91.43451824651702,85.35482759260297,19.06295488749969,5.186123150922381,0.9862643435634808,8.121385889666618,1
N616,235.9852324872428,65.68895668748002,19.414709073883188,6.376308861622359,4.65798450920924,0.8412015520874363,1.8465744535300348,0
N514,281.4313709792291,58.25538017856964,3.428121820996644,5.84533180238817,4.393328162515256,0.9403828583024688,1.8158210103513983,0
N462,280.1397394174394,64.57691336780287,4.858492165021914,5.548167486742983,4.786259563778425,0.8683118138638022,1.5545456505865658,0
N287,204.6722581694433,57.33948540122876,27.978971700755046,5.393193171603666,4.388290334532515,0.8216163859583014,1.5081464906461803,0
N382,265.1266596158468,54.90763607899402,24.858788807809454,5.890267673744571,4.592473787031316,0.8558235599419409,1.256344447237599,0
C008,43.34880419556074,94.34893990215426,92.92286096877945,19.54811717909444,5.150155543451102,1.0,5.466858978489233,1
N671,314.1304621232292,55.171347389624486,16.563469007370863,5.638371201434215,4.475115723245002,0.9018604721657691,1.98389247385263,0
N535,253.8220766442344,67.45913906567786,22.974917510577846,6.104470617606635,4.156586808411685,0.7821713416353452,0.6468550744266266,0
N910,242.19979608333549,53.21156964756644,21.61149112869525,5.788958977146024,4.135562376907498,0.9769424695389896,1.284083379722713,0
N293,229.32455459671948,55.00839195187592,24.004802954083377,4.15637458893812,4.335026034355304,0.8699850709474533,1.6489680105348277,0
N124,256.7340651995797,46.631647446009296,23.76848158795612,4.927350584102484,4.74390554417786,0.8518526427285691,1.5603915169461735,0
N583,294.3936448841193,71.37563861179683,12.913418779239825,6.6536959469414825,4.382538076724599,0.8345071331907837,1.0505626008903175,0
N141,280.1174352025117,52.42876975398868,8.757392016808693,4.809429067062081,4.697970966411811,0.815275294024128,2.0922250933367867,0
N736,268.3503277554903,68.97666844182785,4.58258138469358,5.757324320212965,4.430422430977514,0.8392131948207802,2.032009377652624,0
N082,239.49925955015928,72.89265196211429,8.798694336242667,6.417199089101957,4.600916544881735,0.8930188469257564,0.3826801807152507,0
N882,215.0476286069864,52.700722334001725,15.640603786768946,6.669292673412791,3.962766156743848,0.808407565244515,1.1330530143156026,0
N740,239.9296906744742,38.933558989003735,21.438920887971424,6.771061783843367,4.665917178779641,0.8200411096228771,0.146008873273683,0
C102,52.48513782428657,94.340415986244,88.74102160591808,20.16674468280613,4.883449641682891,0.990371768597518,6.258137134119272,1
N909,215.6803134876851,58.67146797548014,23.084825268399257,5.224768222332882,4.459228352828873,0.8600351751289987,1.6669714758192202,0
C167,43.60988520802598,99.28943741691587,81.36464179767728,20.46940116975876,4.947445201464728,1.0,7.283431696881204,1
N937,244.63565757198555,53.98134363671854,27.925676115336184,6.206079659298052,4.380671465021413,0.8064901006257983,1.9865315654696567,0
N372,229.922982403032,57.881274621238816,32.893840395441295,5.187890253493415,4.623624456513961,0.8725463368564675,1.6028333727602149,0
N890,247.2410995804247,59.3302378318422,22.55839308288061,5.976747551806384,4.383318757009077,0.8252722437246948,2.613548030437457,0
N157,249.7723464337409,63.62783464039489,8.4864774523949,6.486860577271493,4.629479981049823,0.8540009620494439,1.1563755901816726,0
N992,308.82565721402887,60.356853794361015,12.621382965043914,6.290752370781122,4.675295474913489,0.859484997190391,1.1711897588683144,0
N622,236.714089530046,30.82369406361441,15.789913356966508,7.52002904794878,4.36915483103265,0.922791118703249,2.113603991425184,0
C038,25.07249410614904,95.90079626213634,87.60360682428843,19.87628846390981,5.018536765382961,0.9974893344348362,6.605617989227994,1
N245,261.3718423247659,47.97157286459685,33.04957871196351,4.045922046292793,3.8836793165984433,0.8559171660603367,1.9476353542311555,0
N159,271.24873886604735,47.65625613218069,28.319266530412047,4.641444749409688,4.491500739425172,0.8520801122434096,1.8593514517239251,0
N746,205.2948191525857,55.002922623710624,25.21783337061997,4.783100745359739,4.234983819931986,0.8900578054925852,1.1770962203309323,0
N193,247.1564239533833,55.35342271365544,16.69993304738066,4.69805822636811,4.803905362037207,0.9212737750613024,1.6623051672234772,0
N534,260.96954465524954,57.36306565006741,9.936771226605003,7.13395729941757,4.384083823712001,0.8929461674730909,0.9822034041861822,0
N904,224.13309470098037,56.22926353481451,22.64871030385473,6.769627531604988,4.505717594833587,0.7915709892007202,1.6522985480137058,0
C004,32.96586533038813,95.0303724059249,88.55141994608748,19.49071451869874,5.130679138765937,0.9755969646962102,6.342351277830682,1
C070,28.4083872021654,95.96399350801347,80.62737665629759,16.191185502059554,4.795017718099365,1.0,8.140300626793856,1
N414,214.8068767621689,57.50309158969771,27.172809902077816,7.223129451842556,4.814098331363409,0.8265611240365036,1.0938979445154595,0
C187,51.17643130628134,96.2590363784615,84.44571830276608,21.98939183573764,4.811829484561796,0.996397354967162,5.83552007527716,1
N328,230.36534126537745,52.96951881899165,23.58511102900124,6.047006880482061,4.254441528044064,0.8323336426329522,0.4710393204364751,0
N129,213.59260916539404,61.43511324935562,14.832371485636266,4.200753656917038,4.921599822384828,0.8770314725228985,2.248199688438969,0
N695,244.68104836004335,54.35417496687326,24.109690856865555,5.554813885369612,4.135998875814219,0.867632533967187,1.630927754788611,0
N631,173.44211578887845,45.51543141709254,23.65518048053073,5.296067519416376,4.4764395757389766,0.9163332013830474,1.6012530656826425,0
N275,254.836613317794,35.48433376203614,19.705211954886195,6.636246434138112,4.883037758316357,0.7430172349515145,1.1295937181355082,0
C148,40.66442326411212,97.88484555745266,83.63293183372944,19.960191171470644,5.124810363187765,0.984313832017176,7.2437556221100605,1
N309,242.59784589953915,53.84985632666649,15.202160856517787,6.823587412397067,4.319159251272191,0.8688112864860307,2.1489290126466534,0
N234,209.5585701437689,48.65562056296952,22.54194020061115,5.2941265201499,4.603764779776141,0.878896978546368,0.9764918219546224,0
C048,53.688393350727736,93.92581447107418,89.61153052438391,16.60601016333238,4.979241112610919,0.9852853547691182,7.067463147742942,1
N623,260.8201949536336,51.08502189763489,19.355776728654615,6.38991597965496,4.62485005952788,0.8338731263058977,1.126404236617217,0
N644,204.41934878664483,47.24665141787113,18.02661881609252,6.845324372439898,4.589839917372907,0.8657551965578222,1.548675522304635,0
N479,197.80215469420608,67.4694565646662,5.052253127621079,4.625674063615515,5.041311050487163,0.8861226945883176,1.1332798695541153,0
N472,258.8503476900855,54.103973228167646,21.33397268887331,7.195503984395906,4.684670466151809,0.8522847858832131,1.7356498339908797,0
N926,231.99492095829515,44.34423246382468,28.47193249634144,4.951814804929787,4.613719237703687,0.8360210597445451,1.3786487824180549,0
C098,40.57371820131495,95.99853457859294,85.20331517084416,22.245825060501662,5.285317410470779,0.9877192574939122,7.294212303549798,1
N627,288.91041354776047,59.277232158251856,26.09340563658631,5.510914134571428,4.063040944683469,0.9183845193920012,1.6149385723671563,0
N395,276.99790741039106,47.586325783179326,7.527467758519796,6.810636446924977,4.522826711885807,0.812448220339586,1.6512661314631647,0
N637,192.0868710977392,72.20703086078112,15.970749894999477,5.989836253736836,4.67129431669991,0.8591541961461252,1.5976424014598192,0
N768,244.28663912826016,59.64785254018498,17.71633250538371,5.618816597459927,4.1251129770711525,0.9346154729661768,1.3939629704522172,0
N533,271.4678718329807,47.591292401110245,27.570663728088693,8.345808710999977,4.286203394316567,0.8627358615649057,2.1257106316652687,0
N718,254.8090686212607,53.05534654010611,25.254324591221632,4.958189564491939,4.067327298769925,0.8225276360280874,1.8876322563822865,0
N667,206.0898873842148,60.65548071427145,16.487645966816647,8.031920448833874,4.748162177945623,0.8587728350834009,2.449006177979617,0
N598,230.6455585814142,56.41091608904982,33.69004625042089,6.450631636403547,4.227352182711933,0.8386471075781414,1.2759990880905314,0
N482,264.1541035163566,55.99664505695675,6.748478682573765,6.081891279098923,4.473669423670303,0.8747422269327202,1.4892587431785915,0
C103,33.07654696616131,95.10225798197683,76.88185136806521,20.332740745570057,4.9255551385187,0.9924094002825292,5.315788315382649,1
N315,244.4750688837057,52.31874720438581,10.490562254183716,3.928381355904505,4.19894829050898,0.9506769332545586,1.262146910107585,0
N729,229.03653618879525,72.02550517006215,21.22180884727575,6.723619952309855,4.617743256849938,0.8245709813584003,1.7437931928645023,0
N210,267.16666504722645,47.11301127145366,15.043804196100009,6.3272668475339735,4.358162182050902,0.8137324280297554,1.060112091536798,0
N934,255.6757904599616,73.64417795280167,10.49220713107223,5.450690142982596,5.259291970177893,0.8320487092548295,1.5816897610347422,0
N434,226.79938325812563,47.374999204406606,17.9632145498817,5.441053550149912,4.71517766803638,0.9454421187160316,1.2249347709963128,0
N329,243.3685501112507,50.11194744475343,20.088761575937017,4.320341215685421,5.384568874769197,0.8323275839378289,2.294437763562354,0
N261,273.7339823277331,30.19553984876026,28.56322697359884,6.615171669260517,4.673649250717359,0.8619655515222558,1.7850411409641278,0
C117,25.87578603163141,89.68003986789134,84.97951706339293,19.535900130995252,5.062240055469138,0.9909046522804972,5.940594882151024,1
N307,222.7821501905281,32.820581606317326,34.10468856023542,5.338979723764525,4.405294363230108,0.8087083212010406,1.497535623920113,0
C067,44.06751387035498,93.7062812033284,87.89918605568705,24.16953380381539,4.865432047504557,0.9947032327378958,7.514194128467538,1
N928,225.279678205282,56.671775030914745,24.25038298045856,6.359630538679148,4.5636376420256095,0.8862068519098774,1.8597025283318336,0
C025,36.43934513459756,94.49363262840872,82.136308073245,21.397051775007945,5.19250075480752,0.988704940726187,8.60519222220682,1
N271,210.1257193191772,44.10545749446122,29.131142189639448,5.403439521189593,4.24122071333539,0.8782865661950471,1.5889053439515235,0
N291,164.94151397058027,41.70604360972365,20.56591648550396,5.357176303139337,4.737604146387274,0.8847614008752342,1.5973108253441255,0
N813,245.92609538430477,58.62777877482159,36.24036844119215,6.962317851976427,4.444457008167092,0.9086359108097012,1.6532142308937932,0
N097,284.262370565199,38.00275031583435,13.111304521638475,5.086075929536825,4.455906550325281,0.9478565586147004,1.57955645659339,0
N888,233.30093544491464,62.53963583985304,20.321897014423957,6.318981428011949,4.946236802321168,0.8697238476988475,0.6136069973133899,0
N819,220.56802905234247,62.52275592245222,10.812293688430891,5.2311693418422935,4.525534893401144,0.9109184889890612,2.2257688230205988,0
N032,232.46044693041853,57.5083044396801,30.098283070621072,7.0770012191807625,4.445674479278413,0.8801574212088029,1.7230098022958769,0
N763,227.36876897637777,52.06910184263497,16.59295383764167,6.97058147397087,4.309408083547906,0.8166732356257408,1.190306248941018,0
N954,230.82121642782212,57.56207714201471,29.955868586667727,4.76046286951358,4.8483777878016845,0.7694091245404928,1.6960044678356,0
N320,198.8599493531269,60.07810130096188,23.229149375488493,5.065358683757903,4.204740893967338,0.853789746757472,1.2462945861855697,0
N299,180.08383953010517,72.05643893551314,10.98568647156959,6.711767863736378,4.513846216289065,0.889763215665373,0.4629613925413198,0
N200,300.8575607513143,61.05666541564748,2.4523022944508632,5.046983478834511,4.496389171523012,0.8588674372311303,1.267167097092792,0
N561,272.78235209934303,61.149685032617256,12.941482165993946,6.355740724422475,4.670355835935995,0.8811759264855503,2.1220280096849926,0
N179,219.6039874045619,48.99579235509018,10.797745618881844,5.828478204676605,4.39059301138815,0.823841830104546,2.0765306217236428,0
C132,44.42062076459538,94.98176129124742,88.78280184347977,20.73672623771836,4.674773258569728,0.9881357354826894,5.730280775298085,1
N089,283.7913659753964,58.86678658664572,30.26731106115889,6.146459408283197,4.466977819927526,0.8761610989055794,0.7030863574120759,0
N788,155.36572392143682,57.26855119977938,12.601823657462331,4.23070571650512,4.877639720546767,0.814585530658934,1.584245427721464,0
N725,252.05634802257848,51.305106664123926,21.940369559836128,3.753389340848808,4.736320090531304,0.8213651459396625,1.705389201346317,0
N827,231.01738176827644,65.81422314086561,29.898378542738516,6.250439959355292,4.331417905250147,0.7408139314707637,1.3757709875626596,0
N209,324.40258074657646,62.52476623362183,19.448760354067343,4.56756509702894,4.395386087341486,0.804488734425445,2.4059732072336293,0
C040,49.89907967952217,88.90786738714202,78.98622668972271,21.189072405248453,5.5,0.9992615319703476,7.676061403473232,1
N297,223.6391840864216,62.488742228869,4.75594299611269,4.47428327095668,3.967568273374511,0.853736714066626,0.8155510150496633,0
N998,185.3687592940047,48.50323784086156,29.602491463981007,5.986812204517712,4.458581027969713,0.8572004402157597,1.216946120749029,0
N498,235.64223187367168,59.17151043389424,19.545846426539825,5.663113036804109,4.599972535328859,0.8735848144443744,1.190699719233377,0
N835,266.69664724749634,59.62850066878324,12.96268691440355,4.162649913385724,4.548652944620304,0.8362135548790447,0.3185923732126008,0
N430,223.9167165650827,34.45457429607407,24.54123174515777,5.177736721640454,4.69476406610697,0.95956292506786,1.459984823985035,0
N507,290.71875936066647,58.10941563082151,26.92172687384144,4.591304354696248,4.059878488454597,0.8009081683525573,1.907952115853144,0
N831,301.90360250286363,71.50558994731752,14.937723521519867,6.493474558503541,4.682014547222615,0.8321131676261159,2.0195817048203017,0
N694,264.65895921661144,55.89697247370468,26.527404102856124,6.049654116615924,4.536187737767348,0.8211317932496826,0.5457254932191223,0
N011,263.1853168302757,61.93366392243364,15.4700646256111,5.196946119775775,4.495253960563618,0.8005169869671483,1.7816301886537889,0
N848,349.03855995759614,74.28873614574997,14.979117364880366,7.499858841784421,4.370550979523842,0.8449919722629681,1.7799229370450873,0
N463,244.14878650428972,54.525943340159735,29.87982789759819,6.454627374774737,4.475263103694976,0.9036028809492818,1.0833786057234198,0
N199,270.96023545821384,71.72714127244737,33.45032791024905,6.336218686930327,4.304708242812155,0.8692029054674425,1.6400714303981103,0
N060,225.94233368770963,47.26293260344982,15.671506608619358,6.565330023372581,4.067573266429267,0.87140348550471,1.9439508596023507,0
N907,266.7698087582605,49.031820043016,22.06153915016876,7.070734572499043,4.778097716578603,0.7312071872065155,1.7320144927155805,0
N997,282.27192460233493,70.72697538754637,12.9980120210206,4.959997636634034,4.547106935944635,0.8539722789411138,2.196688233379825,0
N276,204.88655639412377,58.194213142698686,20.335635600810384,6.6668195607360285,4.589466312625629,0.8926907699948334,1.5055131392748842,0
N809,326.58246978711986,49.45163810821055,32.720139849804816,6.601316582435256,4.089640940950332,0.8536721999748275,1.5649143193511756,0
N908,215.65869208229324,60.79389545339946,21.74407306884524,4.690885968554585,3.9266450274735822,0.7630776308192321,2.769737605628345,0
N658,325.1057971983013,40.44572836526134,10.749842921985731,5.160735197784623,4.82489197676505,0.8511108979463183,1.05063812302589,0
N957,271.2313373764841,50.149112091959495,23.17407017880259,6.55295198558,4.227045185767553,0.9032770665346492,1.4342514284627774,0
N886,321.4509190078718,67.50010818835398,21.429624419706105,5.316917208152179,3.83080936087238,0.7959147832219128,1.9697076110720453,0
N221,188.2025288328213,53.56571429341631,12.28401800237918,6.716545985566771,4.53253643771108,0.8468541326922098,1.1294961041397042,0
N789,155.23220064229548,55.069466549463314,13.939066813086605,5.474709028770423,4.57776290477426,0.7920557332722614,1.5177398630540682,0
N712,234.99724169534664,43.70020143127525,22.60984959679282,6.129243608031809,4.805594675362598,0.8596354880431474,1.0228228023661394,0
N714,245.4441769335585,59.4093427410846,20.84024872357478,6.558832026776315,4.488700106505349,0.881732779735749,0.947762995831398,0
C113,49.81338730817985,99.00343922268353,82.27318981455663,22.390877945314557,5.25169359099491,0.9822262799823418,7.471339280463642,1
C191,59.59167480311291,92.61375500421696,90.92067542766624,17.4978553323273,5.077376457569698,0.9994631406246908,9.1530622373307,1
N790,294.0139202921401,52.203612540633394,11.705823698978753,4.858062705291383,4.638272895092993,0.8602540776118998,1.4210503598002926,0
N416,211.63503988619655,56.25372520882289,14.58399462939698,7.130280877513574,4.11919797601238,0.7663428749989919,1.6785279406239615,0
N899,244.67715330861407,52.64105070688591,25.84736770047185,6.065799016543851,4.547888153061956,0.8898550377028842,1.311101687588739,0
N935,245.7488466606505,58.26309559856012,9.06306835889823,5.671026817140635,4.162420025447391,0.9617725378806355,1.354589900616282,0
N266,312.61104047656625,65.52786883334805,17.993088031217354,5.901331830618095,4.2854644197968,0.827338541991115,1.209986215389025,0
N632,207.1774989298642,44.92035159792583,22.019609103366683,5.767031279156254,3.9194788094767783,0.8620533103928986,1.250314299949793,0
N248,243.3729874393924,41.892927437696,14.61755421808365,6.621061078699749,4.222529137320433,0.8742542413268547,1.3881829076913537,0
N683,244.9625505933309,50.76486277801622,15.24312952762828,5.276386767638332,4.777515535588982,0.8632768660530629,1.3607982967013823,0
N559,243.02766160185664,54.41991966592458,23.641555243134096,5.889991214751984,4.881556539349392,0.8424499498862167,1.0969205221930076,0
C137,43.49740180881996,98.64701549416608,93.87326078604848,20.159066043059497,4.866026116011385,0.990910293895804,8.81820116806473,1
N968,210.62783203846905,54.5243603132432,34.75560500382031,7.273739274356254,4.160254741107941,0.7831650551135846,0.9539048619826398,0
